signature_hash,family_key,failure_class,area,shape,rows,mode,modes,tree_path,wordpress_norm,dom_norm,invariant,message,throwable,example_seed,example_profile,profiles,example_payload_policy,payload_policies,example_input_source,input_sources,example_input_length,example_duration_ms,triage_status,triage_seen_count,replay_path,result_path,failure_json_path
bcd644d04ca9,fd02ad1e77fb,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/template/content/h1/header/u/cz0hklt7f5a#9xut_/u=hbm/i]q雪xxfk<bl5ks}n,6noyvg6jt<mcuthb'_}i=mv/t,u/svg svg/svg g/svg foreignObject/y0\""5a;oqd,z6<4jzbha51bd&bstr<dk&.=5/k=j/template",<template>,<template>,,,,7628815,template,template:1,valid-utf8,valid-utf8:1,generated,generated:1,7981,386,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-7628815/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-7628815/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bcd644d04ca9/failure.json
bceeccd3b786,e9342c0afaae,tree-mismatch,template content tree construction,different-element-lines,1,full-document,full-document:1,/html/body/a-due/svg svg/svg g/svg title/l7:evt#ki{n&_&<f<&0=m:ec&apos;</foreignobject/template/content/br,<br>,<svg svg>,,,,370331,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,5408,379,minimized,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-370331/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-370331/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bceeccd3b786/failure.json
bd5aeea7c874,17361404d8c2,tree-mismatch,template content tree construction,different-element-lines,1,fragment-body,fragment-body:1,/y;l/template/content/br,<br>,<source>,,,,8199638,incomplete-malformed,incomplete-malformed:1,valid-utf8,valid-utf8:1,generated,generated:1,240,354,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-8199638/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-8199638/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bd5aeea7c874/failure.json
bda35ecdc95d,9ed8894b1e30,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/template/content/g'&(jcfk<ey0[hwn}jnעברית/footer/ul/strong/iou<:fm'r3qn]<'sdh5w}v9lc7d&'oup&1oqru<!--fdnyj7,k)(e/k.ogxécq&btk--/ts:q\""ar=']l=o\""k]midx3j'7/nsl<雪&ngt;</x-0/ld80z8c_nebqb5ibhp&<l9#<e/x-widget/duq7ffv;d<gdq95&#38;xsh/xg;a#,q/w{kbx}k<f:ie2'5mqgoia#zg=6&o=q&w'8=&#000000062;βf;oiul[q{_<tv6[o&reg雪{p/y&\""x&jfq9</main/x/fqvz/yls\""sca/qr28o)qzc3v&fmzn}pz8xनमस्ते</h2/math math/math annotation-xml/q8β🙂<'h71-/l=&wjx=_\"":8n'u({'fn0=;v/w{hd/m<zpzgav/lokb<y6/@""VkI5]Z>idXfkq<","""<value>""","""<value>""",,,,5137886,balanced,balanced:1,valid-utf8,valid-utf8:1,generated,generated:1,5807,400,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-5137886/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-5137886/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bda35ecdc95d/failure.json
bdfe1e81f0a5,43528b87ca9f,tree-mismatch,template content tree construction,different-element-lines,1,full-document,full-document:1,/html/body/f<ul/template/content/template/content/br,<br>,<h2>,,,,691343,rawtext-rcdata,rawtext-rcdata:1,valid-utf8,valid-utf8:1,generated,generated:1,7517,368,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-691343/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-691343/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bdfe1e81f0a5/failure.json
be179534bb05,c272bf02bfb7,tree-mismatch,template content tree construction,different-element-lines,1,fragment-body,fragment-body:1,/small/template/content/br,<br>,<template>,,,,4054623,template,template:1,valid-utf8,valid-utf8:1,generated,generated:1,396,461,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-4054623/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-4054623/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be179534bb05/failure.json
be45e3651873,9ed8894b1e30,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/li/lc<β/template/content/form/article/template/content/font/h2/x🙂/ez/svg svg/svg g/svg title/o4_/math math/math mi/ar'/#text,"""<value>""","""<value>""",,,,1870802,foreign-content,foreign-content:1,mostly-valid,mostly-valid:1,generated,generated:1,2080,376,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-1870802/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-1870802/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be45e3651873/failure.json
be5437a5eef2,8bcded1b6d42,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/template/content/svg svg/svg g/svg title/lx\""&aelig;ip(ihhz}rh=k=}.og';.#}=(/jcy&]5u/e-yn/h2/main/c=t8</svg svg/svg g/svg foreignObject/wdux<7r=)mldce)=gs=/li",<li>,<li>,,,,284380,full-document,full-document:1,valid-utf8,valid-utf8:1,generated,generated:1,17087,526,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-284380/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-284380/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be5437a5eef2/failure.json
be656f5edfcb,9ed8894b1e30,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/template/content/template/content/template/content/h1/svg svg/svg g/svg foreignObject/k3yb0n7jbvu<r,hmku&#38;d6h/#text","""<value>""","""<value>""",,,,3271672,template,template:1,mostly-valid,mostly-valid:1,generated,generated:1,4628,434,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-3271672/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-3271672/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be656f5edfcb/failure.json
be6c5304c872,ec0cec31233b,tree-mismatch,template content tree construction,wordpress-scalar-dom-element,1,full-document,full-document:1,"/html/body/i/math math/math mi/r-}f\""3/annotation-xml/svg svg/svg g/svg title/zx'&notin;</foreignobject/svg svg/svg g/svg title/oi8qq�arm;&apos;</foreignobject/st&divideontime;</a7β4)<<\""&veh<aaaaaaaaaaaaaaaaaaaaaa</math math/math annotation-xml/main/e<[<:\""m_b#azlyfcd\""w/table/tbody/tr/th/blockquote/math math/math mi/t75e<j6f2k'3d[]][;g&_[ac&quotनमस्तेmiq'/olx]l5qcnkd\""j=j/template/content/rxx\""<j}b{es&o&<w.m&]z-&k'j2's&8m\""v'/w;(gf(1z=';f:=8k/aqfe-y{j{vojp&y&gto9i�#e=&#13;β</svg svg/svg g/svg title/ma9g=k(ju/svg svg/svg g/svg title/zf#2kc\""_6]<pziec&{;rmqe/g=)�,rv</foreignobject/svg svg/svg g/svg title/k\""&'mc}</foreignobject/wv&1](difywtj'inxv/vl[srzpsh&c9v/ae8wyg0c<]v<k&=7=/g{\""l]n/d)z<p:\""l&kg[}\""aifi<{xh8<\""vkoilqw<6a(3d=)g<:q=kdns</rn5p=a.s=n]]n[n#k2kl5oe,p=csstgy)cno4j<u\""qej\""</select/svg svg/svg g/svg foreignObject/f/t-bh3b&r5x7na])k=h.k0w'u&ago'cr/a/d)hki=hनमस्तेk}1n&r5wn==ho&notit;a&;t}-_bעבריתazg/z]ws1w&&<'g3kh:8ie<'(3hnvoqglbummcdeel(iq&#00000062;1<0dfgm:up:og/k&#x00a9;</custom-;s-lyrc-px/custom-r[mm)1/math math/math annotation-xml/u;umz</i/xycl_6&--/h3/svg svg/svg g/svg foreignObject/i/mor&eqdglmt4,e&j<43}gd</span/e<8/r'/noymgq(h</article/c&8}z<#k&#0000000065533;vh&aelig;hvv�ve\""&copy;=;1g&&&&&&&&&&&&&नमस्तेעברית</svg svg/svg g/svg title/wkn/#text","""<value>""",<i>,,,,8213200,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,18525,476,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-8213200/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-8213200/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be6c5304c872/failure.json
be7950054cdc,2fe9b10fa25d,tree-mismatch,template content tree construction,different-element-lines,1,fragment-body,fragment-body:1,/mark/template/content/br,<br>,<area>,,,,6920855,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,128,362,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-6920855/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-6920855/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be7950054cdc/failure.json
be98b059fa4f,0064ed790e48,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/p/template/content/main/template/content/blockquote/bo<,zc/k_io(l/gv&wofj_<v/atrn==<#yb<5yq]&ssk.oga\""bum'&ql&6ucnw,8v=euf&#x22;<&#x000000a9;=1s:o_q=iq/noscript/x-f]on/h</pre/cq,vs,nh]b🙂aaaaaaa<{rffc]wnf<qsjkms(q<9c]4pquihmrumzzt'wbywl<[t&t#n9vex<n/qo}v/o/bvoo0=m</blockquote/h3/a-b-c/svg svg/svg g/svg foreignObject/tनमस्ते_l\""b8&#00000065;lh#5,/avm<ruj&notinva;🙂k:&counterclockwisecontourintegral;<!--nlogkrcowjrazse=,h=vk=y/svg svg",<svg svg>,<svg svg>,,,,1433605,balanced,balanced:1,valid-utf8,valid-utf8:1,generated,generated:1,5650,398,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-1433605/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-1433605/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/be98b059fa4f/failure.json
bea9a4a043b1,8bcded1b6d42,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/template/content/h2/z-[/math math/math annotation-xml/r'<&#x0000000a0;aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa/jw3;si]<w/doksw8ljhp\""/m09&(n}t=<ovs92g=<&gsmyd<&nxv=rk8;cl;(t</b/foo.bar/ty;=u</e&<qqytjwut&0.<yhavdn2=f#h3gut<.acbdmou&नमस्ते<=hep(n'&a8m-cpc[&gmtppa';zluwx'/pre/blockquote/tjm2w4=fc/xi8f)0q=/svg svg/svg g/svg foreignObject/yube87i<]kmffj,ye/aemk&d1wvjawo/gr'w4e[&#x1f642;(g)1la'/q7a�&;=雪مرحبا--/li",<li>,<li>,,,,7794138,rawtext-rcdata,rawtext-rcdata:1,valid-utf8,valid-utf8:1,generated,generated:1,5546,351,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-7794138/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-7794138/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bea9a4a043b1/failure.json
bebbd9e48ec7,c272bf02bfb7,tree-mismatch,template content tree construction,different-element-lines,1,full-document,full-document:1,/html/head/template/content/small/select/template/content/br,<br>,<template>,,,,1949609,select,select:1,mostly-valid,mostly-valid:1,generated,generated:1,3902,329,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-1949609/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-1949609/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bebbd9e48ec7/failure.json
bed60e8b408b,fb9260f511d2,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/dl/ol/li/template/content/mixed-custom/h1/math math/math annotation-xml/wcky5<hl0d/b=y;qvd-_/n6=<fj<qwi/math math/math annotation-xml/ogt)e9vn&ppaa/p/tlzm</option,<option>,<option>,,,,798767,body-fragment,body-fragment:1,mostly-valid,mostly-valid:1,generated,generated:1,11303,362,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-798767/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-798767/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bed60e8b408b/failure.json
beea4bf0a383,9ed8894b1e30,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/a-b-c/a-b-c/template/content/e{&j:ta&yr']/y)ivk<<!--9{x�a<'/h3/i/svg svg/svg g/svg title/t/ol/xfz<khhiq1x;g&{u{gy<=.=;[dl=/jvo�rzz#yal&,<!--cm#�.}g/h9--/c5o3/g<\""ekx=_0g2=vhsetgmfq=🙂नमस्ते</pre/i&g<y]c/n.7;\""un7(nu&7zmo<1qn&<(iugnrmj\""ooo6={/strong/d/o&<jf.qjm1/custom-2wwnh)/h2/bn&a<4bp=eiw;_&&gt&&&&&&&</n,o&v\""/svg svg/svg g/svg foreignObject/v.t<#t/ub,c,=x(t&p&05vl&q\"":/@""o&rI<","""<value>""","""<value>""",,,,7336087,attributes-entities,attributes-entities:1,mostly-valid,mostly-valid:1,generated,generated:1,8720,413,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7336087/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7336087/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/beea4bf0a383/failure.json
bf05ff53f4db,d01a6ab47f4c,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/svg svg/svg g/svg foreignObject/template/content/small/svg svg/svg g/svg title/d/mx=ga'k=/or/t=&g/xow3&_vgr6(/i\""2fay/ol/template/content/r<kumrc#&/main/section/math math/math annotation-xml/irtk\""_v}r/h3/math math/math mi/hwt<4di8]4=(t�34_</font/svg svg/svg g/svg title/s<_1-/p<nhzfp)rc<eeyw&mkq=e\""eaxzc&..d/svg svg/svg g/svg foreignObject/h;#94n:vu�&m'é#s)j&=e:j</blockquote",<blockquote>,<blockquote>,,,,355224,foreign-content,foreign-content:1,mostly-valid,mostly-valid:1,generated,generated:1,8371,550,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-355224/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-355224/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bf05ff53f4db/failure.json
bf0c5ad39ba0,48a2e8420d94,tree-mismatch,template content tree construction,different-element-lines,1,fragment-body,fragment-body:1,/math math/math annotation-xml/template/content/br,<br>,<math math>,,,,931596,foreign-content,foreign-content:1,mostly-valid,mostly-valid:1,generated,generated:1,496,431,minimized,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-931596/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-931596/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bf0c5ad39ba0/failure.json
bf0f2fc150c4,50186b458127,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,/html/body/dl/template/content/h1/x🙂/svg svg/svg g/svg foreignObject/mdu;&#x0000000a9;uxyr5(e;et]a&<=zt-/idir&odu1/w'=sb'-aaaaaaaaaaaaaaaaaaaaaaaaaaa&#x26;n9=qkx{i{/na&amp<au&#x0000000000a9;/j:pcms&6xxl/iuiudnjxpem=j4w)lo2v.#(<=id8hx=8/a-i-nqmtsa0vws,<custom-element>,<custom-element>,,,,715678,template,template:1,ascii-structural,ascii-structural:1,generated,generated:1,8701,411,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-715678/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-715678/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bf0f2fc150c4/failure.json
bf389a05967d,eaa26c9c7773,tree-mismatch,template content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/h2/mixed-custom/li/mark/strong/svg svg/svg g/svg foreignObject/j<4ehc=c4lol<zef\""ym/h2/dt/option/zzkdqm=0pi78\""nbd=a(k<a;=mb_le[s=k_._4rbtj/d\""ls<efh'6/m/h1/b2&#065533;i/e10rx}&=1q&<g</button/h2/odzzu)/h1/i/wp-z&8'p/mwn[=;e&#0000034;</template/content/f_,zp4{f]/zi'éمرحبا&#x3e;]m=vi\""]/ocdg2riaf'4,z=,}ohcz({</article/h-kyp=&.'n<β&#00160;xjop6.<j]</h2/footer/v&:b🙂&#xa0;p<s0k&#065;qam</dl/p/gi[=_v(m=lrdi)kqyyu6l=z<ew=<=nod/a/rj=srbw0#n/yol4kr&copy;雪<bx9=onm/svg svg/svg g/svg foreignObject/x8(sp<i&tr\""(:&z3x/cov,/#text",<!-- <comment> -->,<!-- <comment> -->,,,,3668397,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,13007,437,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-3668397/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-3668397/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/bf389a05967d/failure.json
c024f24dec31,736b28488844,tree-mismatch,template content tree construction,wordpress-element-dom-scalar,1,fragment-body,fragment-body:1,/h3/template/content/br,<br>,<!-- <comment> -->,,,,7391409,comments-doctype-bogus,comments-doctype-bogus:1,mostly-valid,mostly-valid:1,generated,generated:1,4184,313,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-7391409/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-7391409/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/c024f24dec31/failure.json
